frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
92,P,276,272,39,24,0,2000,2,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00524800,0x00031800,0x00020142,0x00200003,0x0000000c,0x00000002
93,P,210,206,40,23,0,2000,3,,0x90002800,36,40,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001dac2,0x00200003,0x0000000c,0x00000003
94,P,181,177,41,22,0,2000,4,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000004
95,P,160,156,42,21,0,2000,5,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000005
96,P,127,123,43,20,0,2000,6,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d542,0x00200003,0x0000000c,0x00000006
97,P,112,108,44,19,0,2000,7,,0x90002c00,36,44,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000007
98,P,95,91,45,18,0,2000,1,,0x90002d00,36,45,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d382,0x00200003,0x0000000c,0x00000008
99,P,79,75,46,17,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000009
100,P,79,75,46,16,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000a
101,P,79,75,46,15,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000b
102,P,79,75,46,14,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000c
103,P,79,75,46,13,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000d
104,P,79,75,46,12,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000e
105,P,79,75,46,11,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000f
106,P,79,75,46,10,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000010
107,P,79,75,46,9,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000011
108,P,79,75,46,8,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000012
109,P,79,75,46,7,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000013
110,P,79,75,46,6,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000014
111,P,79,75,46,5,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000015
112,P,79,75,46,4,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000016
113,P,79,75,46,3,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000017
114,P,79,75,46,2,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000018
115,P,79,75,46,1,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000019
116,P,79,75,46,0,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001a
117,P,79,75,46,1,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001b
118,P,79,75,46,2,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001c
119,P,79,75,46,3,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001d
120,I,22057,21961,36,4,0,2000,2,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x03df4800,0x00000400,0x00046202,0x0020000b,0x0000000c,0x00000000
121,P,918,914,37,5,0,2000,3,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000001
122,P,276,272,39,6,0,2000,4,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00524800,0x00031800,0x00020142,0x00200003,0x0000000c,0x00000002
123,P,210,206,40,7,0,2000,5,,0x90002800,36,40,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001dac2,0x00200003,0x0000000c,0x00000003
124,P,181,177,41,8,0,2000,6,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000004
125,P,160,156,42,9,0,2000,7,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000005
