# transitions of watched words during Start..Stop (t0 = first sample); 4000 events
# t_us csi+04 csi+28 csi+2c csi+40 csi+4c csi+50 csi+100 csi+110 csi+118 dphy+34 dphy+110 glb+00
     0.0 deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef deadbeef 000005af
 77833.4 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77855.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77874.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77892.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77906.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77939.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77976.2 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 77994.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78045.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78085.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78103.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78127.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78145.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78163.3 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78199.7 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78217.8 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78231.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78283.6 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78319.9 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78338.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78356.2 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78392.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78410.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78457.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78521.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78599.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78665.5 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78720.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78738.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78824.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78876.6 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78894.8 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78931.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78949.2 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 78985.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79003.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79045.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79127.0 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79177.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79234.5 00000000 00000000 deadbeef 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79245.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79275.3 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79297.7 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79311.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79322.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79338.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79356.6 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79388.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79440.6 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79458.7 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79476.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79490.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79542.7 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79556.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79579.0 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79592.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79604.2 00000000 00001000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79626.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79644.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79663.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79713.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79759.2 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79773.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79824.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79861.2 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79879.4 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79893.3 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 79927.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80023.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80075.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80098.0 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80140.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80197.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80283.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80328.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80342.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80364.4 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80382.6 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80423.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80464.5 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80482.7 00000000 00001000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80505.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80573.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80615.5 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80638.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80656.3 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80670.2 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80692.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80758.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80776.5 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80812.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80826.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80878.5 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 80959.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81033.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81047.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81099.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81117.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81153.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81171.6 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81208.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81226.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81269.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81292.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81346.5 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81360.4 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81371.7 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81389.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81430.5 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81462.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81514.4 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81532.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81568.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81582.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81616.5 00000000 00001000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81634.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 81684.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83160.9 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83215.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83228.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83258.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83280.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83298.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83331.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83382.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83401.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83437.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83485.3 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83547.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83625.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83677.9 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83696.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83718.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83736.6 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83754.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83768.7 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83791.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83856.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83870.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83893.1 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83936.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83954.3 00000000 00000060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83976.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 83990.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84013.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84078.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84175.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84215.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84238.1 00000000 deadbeef 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84256.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84292.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84310.8 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84324.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84372.3 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84394.7 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84412.9 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84431.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84460.6 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84515.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84533.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84582.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84645.0 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84663.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84681.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84730.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84771.4 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84793.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84812.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84830.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84844.0 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84895.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84914.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84932.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 84982.3 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85000.4 deadbeef 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85011.6 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85045.4 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85063.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85081.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85128.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85151.2 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85173.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85191.8 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85210.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85246.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85282.7 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85319.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85332.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85384.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85421.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85439.2 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85457.4 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85475.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85511.9 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85525.8 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85577.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85627.9 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85679.8 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85748.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85800.1 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85850.3 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85898.0 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 85920.4 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86005.7 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86068.5 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86086.6 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86104.8 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86147.4 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86211.7 00000000 00000000 00011ee1 0000001f deadbeef 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86229.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86248.1 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86266.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86280.1 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86332.0 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86368.3 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86386.5 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86428.5 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86510.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86578.3 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86630.2 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86715.2 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86771.7 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86785.4 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86837.4 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86873.7 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86891.9 00000000 00001040 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86910.0 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 86978.4 00000000 00000000 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 87030.3 00000000 00001020 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
 87048.5 00000000 00001060 00011ee1 0000001f 00000000 00111100 00000001 00000010 00000d1f 0005c540 00000000 000005af
