frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
182,P,2183,2183,10,8,732,8000,1,,0x80000a00,32,10,0x000406f1,0x00000000,0x000406f1,0x0000014f,0x0000066a,0x00766800,0x0013d000,0x00020d02,0x00000003,0x0000000c,0x00000002
183,P,2219,2219,10,9,736,8000,2,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00494800,0x000f9400,0x0001de82,0x00000003,0x0000000c,0x00000003
184,P,2409,2409,10,10,740,8000,3,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046b000,0x00095000,0x0001f042,0x00000003,0x0000000c,0x00000004
185,P,2217,2217,10,11,744,8000,4,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x006a1800,0x00072400,0x00023742,0x00000003,0x0000000c,0x00000005
186,P,1904,1904,10,12,748,8000,5,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0043e800,0x001a5800,0x000255c2,0x00000003,0x0000000c,0x00000006
187,P,1488,1488,10,13,752,8000,6,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x000fec00,0x00021482,0x00000003,0x0000000c,0x00000007
188,P,1302,1302,10,14,756,8000,7,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x00068800,0x0001dc42,0x00000003,0x0000000c,0x00000008
189,P,1125,1125,10,15,760,8000,1,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0051a000,0x00068400,0x0001d642,0x00000003,0x0000000c,0x00000009
190,P,1145,1145,10,16,764,8000,2,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00435800,0x0009fc00,0x0001cbc2,0x00000003,0x0000000c,0x0000000a
191,P,1187,1187,10,17,768,8000,3,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x00019c00,0x0001cd02,0x00000003,0x0000000c,0x0000000b
192,P,1346,1346,10,18,772,8000,4,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x00118400,0x0001d002,0x00000003,0x0000000c,0x0000000c
193,P,1579,1579,10,19,776,8000,5,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00579000,0x0007f800,0x0001d702,0x00000003,0x0000000c,0x0000000d
194,P,1872,1872,10,20,780,8000,6,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00435800,0x00069400,0x0001fec2,0x00000003,0x0000000c,0x0000000e
195,P,1855,1855,10,21,784,8000,7,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x00072800,0x00024742,0x00000003,0x0000000c,0x0000000f
196,P,1300,1300,10,22,788,8000,1,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x0013e000,0x00024142,0x00000003,0x0000000c,0x00000010
197,P,1147,1147,10,23,792,8000,2,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00519800,0x00072c00,0x0001d782,0x00000003,0x0000000c,0x00000011
198,P,1138,1138,10,24,796,8000,3,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00435800,0x00067800,0x0001cdc2,0x00000003,0x0000000c,0x00000012
199,P,1110,1110,10,25,800,8000,4,,0x80000a00,32,10,0x00040aa2,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x00006800,0x0001ccc2,0x00000003,0x0000000c,0x00000013
200,P,1195,1195,10,26,804,8000,5,,0x80000a00,32,10,0x000402ed,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x00039800,0x0001d042,0x00000003,0x0000000c,0x00000014
201,P,1234,1234,10,27,808,8000,6,,0x80000a00,32,10,0x0003fb39,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00513800,0x0006c400,0x0001d402,0x00000003,0x0000000c,0x00000015
202,P,1359,1359,10,28,812,8000,7,,0x80000a00,32,10,0x0003f384,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00435000,0x000ff000,0x0001cd02,0x00000003,0x0000000c,0x00000016
203,P,1655,1655,10,29,816,8000,1,,0x80000a00,32,10,0x0003ebd0,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x00069000,0x0001d282,0x00000003,0x0000000c,0x00000017
204,P,1812,1812,10,28,820,8000,2,,0x80000a00,32,10,0x0003e41c,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x000cec00,0x00021042,0x00000003,0x0000000c,0x00000018
205,P,1449,1449,10,27,824,8000,3,,0x80000a00,32,10,0x0003dc67,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00513800,0x000cb800,0x00022242,0x00000003,0x0000000c,0x00000019
206,P,1193,1193,10,26,828,8000,4,,0x80000a00,32,10,0x0003d4b3,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00434800,0x0014ac00,0x0001f082,0x00000003,0x0000000c,0x0000001a
207,P,1184,1184,10,25,832,8000,5,,0x80000a00,32,10,0x0003ccfe,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x00034800,0x0001d0c2,0x00000003,0x0000000c,0x0000001b
208,P,1277,1277,10,24,836,8000,6,,0x80000a00,32,10,0x0003c54a,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407000,0x00034800,0x0001d902,0x00000003,0x0000000c,0x0000001c
209,P,1200,1200,10,23,840,8000,7,,0x80000a00,32,10,0x0003bd96,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00513800,0x00033000,0x0001df02,0x00000003,0x0000000c,0x0000001d
210,I,83275,83235,10,22,844,8000,1,,0x80000a00,32,10,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x018e1800,0x00564000,0x0025ca42,0x00000003,0x0000000c,0x00000000
211,P,2681,2681,10,21,848,8000,2,,0x80000a00,32,10,0x0003f736,0x00000000,0x0003f736,0x0000014f,0x0000066a,0x00435000,0x000d8400,0x0001d642,0x00000003,0x0000000c,0x00000001
212,P,2275,2275,10,20,852,8000,3,,0x80000a00,32,10,0x00040745,0x00000000,0x00040745,0x0000014f,0x0000066a,0x00529000,0x000e9800,0x00020002,0x00000003,0x0000000c,0x00000002
213,P,2735,2735,10,19,856,8000,4,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x006ad800,0x00064400,0x0001fb82,0x00000003,0x0000000c,0x00000003
214,P,2499,2499,10,18,860,8000,5,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00450800,0x00024c00,0x00024c82,0x00000003,0x0000000c,0x00000004
215,P,1943,1943,10,17,864,8000,6,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x0010f800,0x00025702,0x00000003,0x0000000c,0x00000005
216,P,1638,1638,10,16,868,8000,7,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00410800,0x000cbc00,0x00022c82,0x00000003,0x0000000c,0x00000006
217,P,1460,1460,10,15,872,8000,1,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x004d3000,0x00139000,0x0001ea42,0x00000003,0x0000000c,0x00000007
218,P,1211,1211,10,14,876,8000,2,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0046a000,0x000db800,0x0001db82,0x00000003,0x0000000c,0x00000008
219,P,1159,1159,10,13,880,8000,3,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00414800,0x00006800,0x0001d102,0x00000003,0x0000000c,0x00000009
220,P,1313,1313,10,12,884,8000,4,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0041d800,0x00066000,0x0001d042,0x00000003,0x0000000c,0x0000000a
221,P,1607,1607,10,11,888,8000,5,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0047a800,0x000cc400,0x0001d002,0x00000003,0x0000000c,0x0000000b
222,P,2047,2047,10,10,892,8000,6,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00441000,0x0006dc00,0x0001e7c2,0x00000003,0x0000000c,0x0000000c
