frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
121,P,992,988,37,5,488,2000,3,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00023bc2,0x00200003,0x0000000c,0x00000001
122,P,375,371,39,6,492,2000,4,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00589800,0x001c2400,0x0001d8c2,0x00200003,0x0000000c,0x00000002
123,P,161,157,41,7,496,2000,5,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00495800,0x00055400,0x0001b802,0x00200003,0x0000000c,0x00000003
124,P,135,131,42,8,500,2000,6,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b282,0x00200003,0x0000000c,0x00000004
125,P,119,115,43,9,504,2000,7,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001af82,0x00200003,0x0000000c,0x00000005
126,P,100,96,44,10,508,2000,1,,0x90002c00,36,44,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b142,0x00200003,0x0000000c,0x00000006
127,P,121,117,45,11,512,2000,2,,0x90002d00,36,45,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b102,0x00200003,0x0000000c,0x00000007
128,P,97,93,46,12,516,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b782,0x00200003,0x0000000c,0x00000008
129,P,118,114,46,13,520,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b642,0x00200003,0x0000000c,0x00000009
130,P,103,99,46,14,524,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001bdc2,0x00200003,0x0000000c,0x0000000a
131,P,101,97,46,15,528,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b9c2,0x00200003,0x0000000c,0x0000000b
132,P,94,90,46,16,532,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001b882,0x00200003,0x0000000c,0x0000000c
133,P,112,108,46,17,536,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001bac2,0x00200003,0x0000000c,0x0000000d
134,P,145,141,46,18,540,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001bc02,0x00200003,0x0000000c,0x0000000e
135,P,160,156,46,19,544,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c982,0x00200003,0x0000000c,0x0000000f
136,P,158,154,46,20,548,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d882,0x00200003,0x0000000c,0x00000010
137,P,152,148,46,21,552,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001e742,0x00200003,0x0000000c,0x00000011
138,P,108,104,46,22,556,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001e782,0x00200003,0x0000000c,0x00000012
139,P,107,103,46,23,560,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001e5c2,0x00200003,0x0000000c,0x00000013
140,P,97,93,46,24,564,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f082,0x00200003,0x0000000c,0x00000014
141,P,104,100,46,25,568,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001ee42,0x00200003,0x0000000c,0x00000015
142,P,108,104,46,26,572,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001efc2,0x00200003,0x0000000c,0x00000016
143,P,125,121,46,27,576,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001efc2,0x00200003,0x0000000c,0x00000017
144,P,149,145,46,28,580,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f642,0x00200003,0x0000000c,0x00000018
145,P,146,142,46,29,584,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001ff02,0x00200003,0x0000000c,0x00000019
146,P,149,145,46,28,588,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000207c2,0x00200003,0x0000000c,0x0000001a
147,P,118,114,46,27,592,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00020782,0x00200003,0x0000000c,0x0000001b
148,P,122,118,46,26,596,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00020d42,0x00200003,0x0000000c,0x0000001c
149,P,152,148,46,25,600,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000212c2,0x00200003,0x0000000c,0x0000001d
150,I,22063,21967,36,24,604,2000,4,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x049a9800,0x00001800,0x0004ba42,0x0020000b,0x0000000c,0x00000000
151,P,1043,1039,37,23,608,2000,5,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00021082,0x00200003,0x0000000c,0x00000001
152,P,521,517,39,22,612,2000,6,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x0069d000,0x0035f800,0x000203c2,0x00200003,0x0000000c,0x00000002
153,P,321,317,41,21,616,2000,7,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00402000,0x00001400,0x0001e842,0x00200003,0x0000000c,0x00000003
154,P,342,338,42,20,620,2000,1,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001e2c2,0x00200003,0x0000000c,0x00000004
155,P,185,181,43,19,624,2000,2,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00408800,0x00008000,0x0001e882,0x00200003,0x0000000c,0x00000005
