frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
12,P,5160,5156,23,12,0,8000,6,,0x80001700,32,23,0x00024cfa,0x00022f87,0x00026a6c,0x0000014f,0x0000066a,0x006cc800,0x00291400,0x00005202,0x00200003,0x0000000c,0x0000000c
13,P,5096,5092,22,13,0,8000,7,,0x80001600,32,22,0x0002567b,0x0002388e,0x00027467,0x0000014f,0x0000066a,0x0078d000,0x002b7800,0x00004942,0x00200003,0x0000000c,0x0000000d
14,P,6199,6195,21,14,0,8000,1,,0x80001500,32,21,0x00026077,0x0002420a,0x00027ee3,0x0000014f,0x0000066a,0x008da000,0x00230400,0x00004142,0x00200003,0x0000000c,0x0000000e
15,P,1684,1680,21,15,0,8000,2,,0x80001500,32,21,0x00026a1c,0x00024b34,0x00028903,0x0000014f,0x0000066a,0x00c94000,0x00270c00,0x00003d42,0x00200003,0x0000000c,0x0000000f
16,P,1251,1247,21,16,0,8000,3,,0x80001500,32,21,0x00027793,0x000257fe,0x00029727,0x0000014f,0x0000066a,0x005ed800,0x0003a000,0x00003782,0x00200003,0x0000000c,0x00000010
17,P,1140,1136,21,17,0,8000,4,,0x80001500,32,21,0x00028606,0x000265b8,0x0002a653,0x0000014f,0x0000066a,0x00482800,0x0000b000,0x000036c2,0x00200003,0x0000000c,0x00000011
18,P,978,974,21,18,0,8000,5,,0x80001500,32,21,0x00029549,0x00027438,0x0002b659,0x0000014f,0x0000066a,0x0046e000,0x00005800,0x00003602,0x00200003,0x0000000c,0x00000012
19,P,903,899,21,19,0,8000,6,,0x80001500,32,21,0x0002a575,0x00028395,0x0002c754,0x0000014f,0x0000066a,0x0043e800,0x00004c00,0x000035c2,0x00200003,0x0000000c,0x00000013
20,P,855,851,21,20,0,8000,7,,0x80001500,32,21,0x0002b68a,0x000293cf,0x0002d944,0x0000014f,0x0000066a,0x00438800,0x00001000,0x000035c2,0x00200003,0x0000000c,0x00000014
21,P,786,782,21,21,0,8000,1,,0x80001500,32,21,0x0002c897,0x0002a4f5,0x0002ec38,0x0000014f,0x0000066a,0x0043a800,0x00001000,0x00003542,0x00200003,0x0000000c,0x00000015
22,P,777,773,21,22,0,8000,2,,0x80001500,32,21,0x0002dbb4,0x0002b71e,0x00030049,0x0000014f,0x0000066a,0x0043a800,0x00001400,0x000034c2,0x00200003,0x0000000c,0x00000016
23,P,784,780,21,23,0,8000,3,,0x80001500,32,21,0x0002efea,0x0002ca51,0x00031582,0x0000014f,0x0000066a,0x00429000,0x00004c00,0x000034c2,0x00200003,0x0000000c,0x00000017
24,P,778,774,21,24,0,8000,4,,0x80001500,32,21,0x0003054f,0x0002dea4,0x00032bf9,0x0000014f,0x0000066a,0x00426800,0x00001000,0x000034c2,0x00200003,0x0000000c,0x00000018
25,P,775,771,21,25,0,8000,5,,0x80001500,32,21,0x00031c01,0x0002f434,0x000343cd,0x0000014f,0x0000066a,0x00438000,0x00001000,0x000034c2,0x00200003,0x0000000c,0x00000019
26,P,774,770,21,26,0,8000,6,,0x80001500,32,21,0x00033420,0x00030b1e,0x00035d21,0x0000014f,0x0000066a,0x0043a800,0x00004800,0x000034c2,0x00200003,0x0000000c,0x0000001a
27,P,776,772,21,27,0,8000,7,,0x80001500,32,21,0x00034dcd,0x00032382,0x00037817,0x0000014f,0x0000066a,0x00438800,0x00001000,0x000034c2,0x00200003,0x0000000c,0x0000001b
28,P,759,755,21,28,0,8000,1,,0x80001500,32,21,0x0003692f,0x00033d86,0x000394d7,0x0000014f,0x0000066a,0x0043a800,0x00001000,0x000034c2,0x00200003,0x0000000c,0x0000001c
29,P,773,769,21,29,0,8000,2,,0x80001500,32,21,0x0003867a,0x0003595a,0x0003b399,0x0000014f,0x0000066a,0x00429000,0x00004800,0x000034c2,0x00200003,0x0000000c,0x0000001d
30,I,32398,32302,30,28,0,8000,3,,0x80001e00,32,30,0x001adb00,0x001adb00,0x001adb00,0x0000014f,0x00000662,0x04ef8800,0x00000400,0x00031f82,0x0020000b,0x0000000c,0x00000000
31,P,5066,5062,33,27,0,8000,4,,0x80002100,32,33,0x0003a0df,0x0003726d,0x0003cf50,0x0000014f,0x0000066a,0x00436800,0x00001000,0x000034c2,0x00200003,0x0000000c,0x00000001
32,P,2460,2456,32,26,0,8000,5,,0x80002000,32,32,0x0003bc64,0x00038c92,0x0003ec35,0x0000014f,0x0000066a,0x00cfe800,0x005bb800,0x0000c942,0x00200003,0x0000000c,0x00000002
33,P,3011,3007,31,25,0,8000,6,,0x80001f00,32,31,0x0003dcf7,0x0003ab84,0x00040e69,0x0000014f,0x0000066a,0x0050c800,0x001f0000,0x0000a842,0x00200003,0x0000000c,0x00000003
34,P,3197,3193,30,24,0,8000,7,,0x80001e00,32,30,0x0003ff62,0x0003cc36,0x0004328d,0x0000014f,0x0000066a,0x00857800,0x00315400,0x000095c2,0x00200003,0x0000000c,0x00000004
35,P,3428,3424,29,23,0,8000,1,,0x80001d00,32,29,0x00042452,0x0003ef4d,0x00045956,0x0000014f,0x0000066a,0x00cfd000,0x004ca000,0x00008302,0x00200003,0x0000000c,0x00000005
36,P,3465,3461,28,22,0,8000,2,,0x80001c00,32,28,0x00044c0a,0x00041509,0x0004830a,0x0000014f,0x0000066a,0x00b0c800,0x00393000,0x00007782,0x00200003,0x0000000c,0x00000006
37,P,4231,4227,27,21,0,8000,3,,0x80001b00,32,27,0x00047729,0x00043e00,0x0004b051,0x0000014f,0x0000066a,0x00d15800,0x00377800,0x00006cc2,0x00200003,0x0000000c,0x00000007
38,P,3953,3949,26,20,0,8000,4,,0x80001a00,32,26,0x0004a51c,0x000469a7,0x0004e090,0x0000014f,0x0000066a,0x00abd800,0x00382000,0x00006602,0x00200003,0x0000000c,0x00000008
39,P,4738,4734,25,19,0,8000,5,,0x80001900,32,25,0x0004d7da,0x000499db,0x000515d8,0x0000014f,0x0000066a,0x008fb000,0x0036a800,0x00005d82,0x00200003,0x0000000c,0x00000009
40,P,5121,5117,24,18,0,8000,6,,0x80001800,32,24,0x00050e71,0x0004cdb8,0x00054f29,0x0000014f,0x0000066a,0x00740000,0x00298400,0x000056c2,0x00200003,0x0000000c,0x0000000a
41,P,4883,4879,23,17,0,8000,7,,0x80001700,32,23,0x00054a26,0x00050670,0x00058ddb,0x0000014f,0x0000066a,0x0059d000,0x00358400,0x00004dc2,0x00200003,0x0000000c,0x0000000b
42,P,5832,5828,22,16,0,8000,1,,0x80001600,32,22,0x00058ce7,0x000545db,0x0005d3f2,0x0000014f,0x0000066a,0x00589800,0x00236000,0x00004682,0x00200003,0x0000000c,0x0000000c
43,P,6069,6065,21,15,0,8000,2,,0x80001500,32,21,0x0005d5c3,0x00058b12,0x00062073,0x0000014f,0x0000066a,0x00706000,0x0023c000,0x000041c2,0x00200003,0x0000000c,0x0000000d
44,P,6275,6271,20,14,0,8000,3,,0x80001400,32,20,0x00062745,0x0005d881,0x00067608,0x0000014f,0x0000066a,0x00c9f000,0x00268800,0x00003b42,0x00200003,0x0000000c,0x0000000e
45,P,3730,3726,19,13,0,8000,4,,0x80001300,32,19,0x00068337,0x00062fda,0x0006d693,0x0000014f,0x0000066a,0x00f45800,0x00254000,0x00003542,0x00200003,0x0000000c,0x0000000f
46,P,1624,1620,19,12,0,8000,5,,0x80001300,32,19,0x0006f1fa,0x00069913,0x00074ae0,0x0000014f,0x0000066a,0x00ec2800,0x00067000,0x000031c2,0x00200003,0x0000000c,0x00000010
47,P,1346,1342,19,11,0,8000,6,,0x80001300,32,19,0x000776d7,0x0007174c,0x0007d661,0x0000014f,0x0000066a,0x0089f800,0x00006c00,0x00002fc2,0x00200003,0x0000000c,0x00000011
48,P,1139,1135,19,10,0,8000,7,,0x80001300,32,19,0x00081292,0x0007ab3d,0x000879e6,0x0000014f,0x0000066a,0x006a6800,0x00001c00,0x00002f42,0x00200003,0x0000000c,0x00000012
49,P,1074,1070,19,9,0,8000,1,,0x80001300,32,19,0x0008cb35,0x00085aa5,0x00093bc4,0x0000014f,0x0000066a,0x005cf800,0x00001000,0x00002f02,0x00200003,0x0000000c,0x00000013
50,P,1020,1016,19,8,0,8000,2,,0x80001300,32,19,0x0009a8f8,0x00092d52,0x000a249e,0x0000014f,0x0000066a,0x005b5000,0x00001000,0x00002ec2,0x00200003,0x0000000c,0x00000014
51,P,970,966,19,7,0,8000,3,,0x80001300,32,19,0x000ab834,0x000a2efe,0x000b4169,0x0000014f,0x0000066a,0x005b2000,0x00001000,0x00002e82,0x00200003,0x0000000c,0x00000015
52,P,950,946,19,6,0,8000,4,,0x80001300,32,19,0x000c0b71,0x000b7144,0x000ca59d,0x0000014f,0x0000066a,0x005b1800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x00000016
53,P,966,962,19,5,0,8000,5,,0x80001300,32,19,0x000dbfb1,0x000d0fb4,0x000e6fad,0x0000014f,0x0000066a,0x00509800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x00000017
54,P,983,979,19,4,0,8000,6,,0x80001300,32,19,0x00100546,0x000f3835,0x0010d256,0x0000014f,0x0000066a,0x004f4800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x00000018
55,P,954,950,19,3,0,8000,7,,0x80001300,32,19,0x00133363,0x00123d9e,0x00142927,0x0000014f,0x0000066a,0x004f2000,0x00001000,0x00002e82,0x00200003,0x0000000c,0x00000019
56,P,955,951,19,2,0,8000,1,,0x80001300,32,19,0x0017f8c8,0x0016c5f1,0x00192b9e,0x0000014f,0x0000066a,0x004f1800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x0000001a
57,P,945,941,19,1,0,8000,2,,0x80001300,32,19,0x001fec6d,0x001e53cd,0x0021850c,0x0000014f,0x0000066a,0x004f1800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x0000001b
58,P,952,948,19,0,0,8000,3,,0x80001300,32,19,0x002fd3e0,0x002d6fae,0x00323811,0x0000014f,0x0000066a,0x004f1800,0x00001000,0x00002e82,0x00200003,0x0000000c,0x0000001c
